Post description,Comment,Bully,LGBTQ A,LGBTQ B,LGBTQ C,LGBTQ Overall
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,"@staardustt_xox oh good lord this has been going on for about 5 weeks now....same shit over & over!! This Bitch is legit fucked up in the head!! And now your gonna hear the ""don't talk about my kid I'm a perfect mother"" speech! Just a fair warning....always happens! And of course the psycho crazy Bitch is back just like herpes! Once ya think she's gone.....bam she's popping up again!! Over 15 pics mad hating she's has serious fucking issues!! ",1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,At least. @jacki898 & I stopped counting.... She's pathetic AF. Lol ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,@spartacusfan7125 so u STFU and get da fuck outta here cuz no1 likes u u got no friends every1 fells sorry for dat crack baby of urs cuz u r a terrible mother and will a ways be so fuck off BITCH ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,So u can crawl back to dat little hole where u came from and never come out ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,"@jacki898 dont worry she,aint gonna do shit I wanna,see her come 2 jersey and try 2 find me and I will get my people on HER ",1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,Actually I'm speaking the truth about a cracked out deadbeat mom who should be on a 51/50....someone needs to help that poor child from her crack whore mother @spartacusfan7125 ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,@jacki898 if there is an earthquake in cali in da next couple of weeks dats wen u kno shes comin cuz her fat ass crack head daughter is gonna b wit her and @spartacusfan7125 if ur not scared den come 2 jersey I dare u I can easily get my family 2 jump ur ugly ass maybe rearrange dat ugly ass face of urs BITCH ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,@jacki898 if there is an earthquake in cali in da next couple of weeks dats wen u kno shes comin cuz her fat ass crack head daughter is gonna b wit her and @spartacusfan7125 if ur not scared den come 2 jersey I dare u I can easily get my family 2 jump ur ugly ass maybe rearrange dat ugly ass face of urs BITCH ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,@jacki898 if there is an earthquake in cali in da next couple of weeks dats wen u kno shes comin cuz shes gonna be wit her fat ass daughter ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,And @spartacusfan7125 if ur not scared den come 2 jersey ill be waitin 4 ur ugly ass I can easily get my family 2 jump yo ass maybe rearrange dat ugly ass face of urs BITCH ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,How in the Fuck am I the one with issues when your ALL OVER his shit running your crusty cocksucker constantly unless you stop for a week....it's all quiet & fine then bam your dumb Bitch Ass feels the need to come back & play hardass .....reality check cunt you look like a fucking moron & everyone sees it!! Jokes on you cunt! ,1,1,0,0,1
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,@jacki898 I doubt she would take her child cuz lets face it she don't pay her any attention now!! She's always at a friends house or at camp which is the poor little girls escape from psycho mommy!! ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,@chevelleb07 its not dat her daughter wouldnt evev fit on da plane set aside da fact dat they wouldnt ever er ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,Ther wouldnt ever ler her on da plane cuz all those drugs she tries 2 sneak in ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,@spartacusfan7125 perfect I live in bayonne ill be waitin 4 yo u ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,Ugly ass and dont bring ur daughter I dont want an earthquake or a solai eclipse over here ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,She's fucking nuts....she tells 14 yr olds to suck dicks & talks shit on her deceased mother....yet I'm a child bully for feeling sorry for her child....makes perfect sense right? ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,@chevelleb07 couldnt agree more she is nuts and then she says shes gonna go 2 cali and beat up @jacki898 so I told her to come 2 jersey I told her exactly where I live so I wanna see if shell really come I doupt it ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,Shes 2 pussy they wont even let her crackhead ass on da plane ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,She's been threatening us since this all started!! She's deranged!! She claims she's Italian & her family is gonna come after us all....uh no Bitch don't look Italian & if she was her family would probably disown her for her idiot ways on here. ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,"Pretty sure the only time she ever gets off his IG is when her so called ""boyfriend"" comes around for a week probably when he can get away from his wife. ",1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,Shes not gonna do shit even if she does every city has police abd tge police in bayonne nj are strict sL so shell get arrested in the blink of an eye ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,Shes juz a plain old bitch with no life and has nothin better 2 do than talk shit im not even gonna say she finally stfu cuz every1 knows shes gonna keep talkin shit cuz she has no life ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,"Exactly she will stop for as long as it takes for her to get that crack,refill her pipe,& enjoy her high then she'll be back talking the same old shit..... ""im hot,im sexy,im beautiful,u ugly,u fat,shut the fuck up"" blah blah blah. ",1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,She is nothin but shit and will always be shit and people will always and 4ever think of her as shit and if she dont like then do something bout it bitch @spartacusfan7125 ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,@spartacusfan7125 alrite bring it BITCH who has nothin 2 do than to b hooked on drugs n talk shit come 4 me bitch ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,It's never ending she talks the talk but can't walk the walk & it's the same broken record comebacks over & over....she's a fucking loser! ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,Yea fucking right.....you've been threatening all of us online then saying we all are bullies!!! Ya better check your shit before ya go falsely accusing shit cunt ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,Haha your a fucking psychopathic nut seriously how in the hell are you gonna sit there & threaten us then call us bullies!! In what world does that make sense dumb cunt! Sparta?! Haha your a pathetic piece of shit. ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,@spartacusfan7125 bitch please when you have enough money 2 support ur fat ass daughter then well talk till then juz keep gettin raped like u usually do and see if ur good enough u fuckin lowlife CUNT ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,@spartacusfan7125 u aint gonna do shit ur daughter is a fuckin crack baby with a crackhead mother if u hav a problem do something bitch ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,And fyi I wanna see u try 2 kick my ass and I will bash ur head 2 pieces ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,@spartacusfan7125 wat goon all the guys u pay 2 rape u is dat who?? ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,And bitch please u aint gonna get no1 on me u think u can scare me well guess wat it aint workin bitch u aint got nobody 2 come and get me u juz got urself so bring it bitch ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,She's just gonna bug you non stop its funny how she tells you to back off and leave her alone but when @chevelleb07 and I asked she wouldn't listen and kept harassing us the bitch is finally getting a taste of her own medicine :) @thenameisandy ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,"@jacki898 she cant even afford a fuckin piece of gum let alone a fuckin plane ticket she aint goin nowhere she thinks she can scare us by sayin shes gonna get her ""goons"" on us please dat bitch couldnt put her hands on us even if she tried she belongs in jail ",1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,Yea clearly I'm the psycho!! God your fucking pathetic. Oh those loser & fat comeback just hurt so bad I think I may go to the cops with them! She tells us to leave but she's allowed to run her mouth non stop?! Uh no Bitch don't work like that.... Get a fucking life & hop of Ronnie's IG page you hater!! ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,"And for the record I have a family,fiance,& tons of friends unlike you so obvi people want me around ya dumbass Bitch. ",1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,@spartacusfan7125 im still waitin 4 ur ugly ass.......no wait I 4got u cant even afford airfare u need dat money 4 crack and men 2 rape u ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,Good fucking riddens...we've been trying to get rid of your stupid Ass for over 5 weeks now!! Peace out cunt ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,@spartacusfan7125 go head and try 2 put ur hands on me bitch u have no way comin 2 jersey they wont even let u on da plane unless ur bitch ass not sneak all dat crack ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,"Your a fucking pathetic loser..... No friends,no life,so ya gotta continue shit on here....pft what a ratchet ass trifflen cunt!! ",1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,The only stupid ass here is your baby daddy for letting you be a mother to a poor helpless child smh just die already so someone can show angelina what a real mother is like...I feel soo bad for her @spartacusfan7125 ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,@spartacusfan7125 bitch yes u do im surprised ur daughter dont pop pills (or maybe she does) as a stress releaver cuz all u do is beat and abuse that poor little girl and im gonna do the same 2 u if u come 2 jersey beat ur ass u weak spineless motha fuckin whore who enjoys doing crack and gettin raped such a shame ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,@spartacusfan7125 ill see u in jersey BITCH dont worry @jacki898 and @chevelleb07 shell be in the hospital soon enough ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,"And no u r not an ""amazing"" mother ur a terrible mother ur daughter doesnt like u or her baby daddy u probably dont even kno wat the word amazing is cuz u dont prove it u piece of shit ",1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,@spartacusfan7125 me get a life??? All u do is talk shit on instagram do drugs and get raped u fuckin syckopath ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,Get it right dumbfuck I ain't bullying your kid just staing facts to her worthless mother which is you cause last I check your kid wasn't on IG it was her crack whore mother @spartacusfan7125 well if you can cal yourself a mother cause you really ain't ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,@spartacusfan7125 atleast I hav a family u aint got nobody like I said ur daughter dont even like u u motha fuckin whore and yes u do drugs and get raped 4 money ,1,0,0,0,0
 #TheWolverine #MtvMoviePromo #FarmersTan #LamboProblems #FunDay #EverydayIsANewGift #Blessed #IamWearinThisToChurch #HughWouldProud #NotAWolf #kindOfaCub,Same threat different hour I can't wait for child services to save her from you...poor child she's better off in foster care then with you @spartacusfan7125 ,1,0,0,0,0
